DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,409,51,610,6,345,16.61828141043368,17.727109008897127,310.6546095806692
20240728,908,51,120,3,763,25.988475923417838,48.027615093390665,688.9839089831914
20240728,133,51,623,4,648,80.11806422069175,72.58454268037957,495.2973930989287
20240728,594,51,7,10,610,40.440882680570624,40.588915597966604,528.9702017214628
20240728,883,51,805,6,604,80.77684078444251,71.9938498953449,451.22930932021256
20240728,130,51,477,4,415,31.292692045230435,48.25945676685811,335.44785118791145
20240728,102,51,490,6,477,70.34500474543556,61.423483691684424,345.23151156288003
20240728,856,51,582,10,451,20.319893920735186,59.90720652339364,370.77289955587116
20240728,769,51,674,6,231,32.373955653052626,21.926023859306024,176.70002048764135
20240728,212,51,365,9,290,15.580127481027999,40.62943696118953,233.79043555778247
20240728,306,51,409,10,689,86.42643533189121,64.30473934841366,538.2688253196951
20240728,4,51,246,2,254,24.311765696713557,16.937949824797744,212.7502844784887
20240728,142,51,891,1,145,20.369335862930527,18.09510087266198,106.5355632644075
20240728,392,51,858,12,805,71.6576198599396,43.16616174327121,690.1762183967892
20240728,528,51,691,1,182,5.3024281304563035,18.67393008931473,158.02364178022896
20240728,889,51,535,9,262,8.175252770670546,34.73823578145009,219.08651144787936
20240728,272,51,860,3,907,78.03327051804675,134.6669254267683,694.299804055185
20240728,901,51,660,7,686,56.45208472330456,45.437586457046166,584.1103288196493
20240728,866,51,212,4,552,22.47237541583246,51.42754000276255,478.100084581405
20240728,536,51,751,5,765,106.86475559996369,91.06362209015973,567.0716223098766
20240728,270,51,238,11,526,78.22437222766047,70.83586036635567,376.93976740598384
20240728,298,51,441,11,410,8.31212831480475,37.001815153180765,364.6860565320145
20240728,716,51,833,1,398,45.95123999263316,45.75927087620298,306.28948913116386
20240728,862,51,941,7,211,13.298627876601396,17.941008830627496,179.7603632927711
20240728,322,51,502,15,367,28.03589761650067,23.35921064809289,315.60489173540645
20240728,588,51,810,19,734,49.540905911773194,40.19931816085664,644.2597759273701
20240728,791,51,771,12,320,36.55917806429862,24.46992515576277,258.9708967799386
20240728,162,51,290,4,684,102.36432328122356,101.25354049620373,480.38213622257274
20240728,800,51,611,17,386,11.412777509908715,54.99040468028455,319.59681780980674
20240728,621,51,786,12,655,13.841548609804185,53.62541641001862,587.5330349801771
20240728,412,51,781,4,817,61.47487633082517,120.28149589427828,635.2436277748966
20240728,664,51,863,15,522,11.086235601312984,48.76350666306294,462.15025773562405
20240728,990,51,159,7,799,96.38808258104753,88.42464124946588,614.1872761694866
20240728,902,51,816,17,502,67.2524448868409,57.07294059127826,377.6746145218808
