DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,27,63,34,9,584,56.44456049629931,55.306526987105315,472.2489125165954
20240728,158,63,497,1,968,44.0219254502708,122.46092635712473,801.5171481926045
20240728,339,63,627,19,645,54.1951677508217,82.00772878837095,508.7971034608073
20240728,403,63,377,19,893,118.837607588893,105.18538484264552,668.9770075684614
20240728,703,63,340,16,658,45.852598344465086,76.41379695376217,535.7336047017727
20240728,250,63,594,14,684,48.24767210005667,95.68949109163039,540.0628368083129
20240728,815,63,512,1,375,15.994581836336028,29.725094255907834,329.28032390775616
20240728,840,63,156,11,181,23.526344456560956,13.732559660690026,143.74109588274902
20240728,213,63,629,14,594,32.956617831069494,34.8410418637586,526.2023403051719
20240728,53,63,692,15,439,41.682105178219466,62.08364832539635,335.2342464963842
20240728,783,63,795,8,845,40.53087272885851,54.21711659634759,750.2520106747938
20240728,713,63,860,9,929,22.395185007091865,93.73331115985545,812.8715038330527
20240728,895,63,466,4,786,78.01804767641362,112.2956278173341,595.6863245062523
20240728,738,63,754,16,942,53.682259988564205,90.29539959764996,798.0223404137859
20240728,149,63,788,11,417,59.421926527730506,27.70208875937928,329.8759847128902
20240728,239,63,114,9,659,57.80019357717535,66.86478880992422,534.3350176129004
20240728,806,63,548,19,604,87.41909071964344,65.5576584549517,451.02325082540483
20240728,920,63,452,9,130,6.362468444243058,10.353511138274117,113.28402041748282
20240728,961,63,244,5,960,53.19529016015666,105.75896694787866,801.0457428919647
20240728,953,63,734,13,554,63.3072079243634,53.09936907946484,437.59342299617174
20240728,763,63,282,1,193,7.9623307681097435,15.260579925800075,169.77708930609018
20240728,213,63,472,9,562,36.91399075619424,55.100765487862766,469.985243755943
20240728,868,63,122,8,247,21.088872095684035,25.946669364443693,199.96445853987228
20240728,766,63,926,19,464,14.419569773387652,59.82267490002008,389.75775532659225
20240728,729,63,956,14,797,76.00525742962522,104.5980070779019,616.3967354924729
20240728,738,63,140,10,183,19.066709896295027,24.581442546701055,139.3518475570039
20240728,524,63,880,6,161,22.296760789300443,14.936772022075864,123.7664671886237
20240728,350,63,307,15,459,59.215653118600194,48.58662427064772,351.19772261075207
20240728,188,63,263,10,970,74.82172532890448,128.0357616940374,767.1425129770581
20240728,271,63,399,6,714,77.73207036291922,105.28047503701131,530.9874546000694
20240728,9,63,9,16,827,89.24107396012572,54.81168158201734,682.9472444578569
20240728,368,63,509,8,199,23.401327947330543,14.036218865656744,161.56245318701272
20240728,934,63,196,17,709,93.81974427298354,85.66515260177427,529.5151031252421
20240728,500,63,436,16,493,30.323624077342256,33.14697773876085,429.5293981838969
20240728,86,63,952,4,547,40.61584505350163,79.18036925884206,427.2037856876563
20240728,464,63,747,11,948,135.79287478144812,97.2815886992916,714.9255365192603
20240728,305,63,20,2,471,47.07411160621062,35.147725022170654,388.7781633716187
20240728,746,63,841,9,569,52.5181194200817,43.22068698724688,473.2611935926714
20240728,570,63,746,5,880,40.79025616663987,103.25151900394732,735.9582248294128
20240728,287,63,284,8,299,7.670548606799691,29.344522046006716,261.9849293471936
20240728,422,63,400,7,619,89.49041337585827,83.69771942128718,445.81186720285456
20240728,336,63,223,14,998,23.54801906022469,112.91284541074927,861.539135529026
20240728,654,63,508,20,898,50.87784733408486,99.92986902672783,747.1922836391873
20240728,986,63,564,17,597,13.414358905855313,52.62362506793454,530.9620160262101
20240728,854,63,538,13,190,5.681199158406351,14.679242355869413,169.63955848572425
20240728,450,63,485,1,664,85.42824386693141,81.52958154561888,497.0421745874497
20240728,743,63,599,14,844,38.411422477687594,84.52186660827624,721.0667109140362
20240728,326,63,649,12,687,19.174997929233754,37.41998054675715,630.405021524009
20240728,606,63,228,12,598,40.22586752719144,37.417194811155454,520.3569376616531
20240728,169,63,881,7,775,111.1975044116833,100.67480213956549,563.1276934487512
20240728,989,63,688,13,697,82.15844420624157,98.84062325030085,516.0009325434576
20240728,584,63,477,7,208,29.021168521357314,25.747948216952018,153.23088326169068
20240728,918,63,638,16,932,72.215467971978,61.47520883052852,798.3093231974935
20240728,576,63,900,10,346,47.9260006564107,32.16478767448383,265.9092116691055
20240728,369,63,51,8,454,31.46290382946722,38.52543470362318,384.0116614669096
20240728,291,63,323,8,592,22.474225283188435,39.57996586696058,529.945808849851
20240728,20,63,516,9,941,94.8944321030952,91.6686957717737,754.4368721251311
20240728,619,63,181,8,232,10.43404531326707,27.65790094331128,193.90805374342165
