DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,264,68,956,2,174,5.029086705291638,20.430161511315678,148.5407517833927
20240728,127,68,601,1,684,19.132800400815476,48.10858197075938,616.7586176284251
20240728,969,68,989,8,362,14.121381869705601,20.647238208980706,327.2313799213137
20240728,387,68,385,7,777,106.20013984279433,85.66576448289916,585.1340956743065
20240728,974,68,953,18,252,14.99456203557988,20.35781452188364,216.64762344253649
20240728,237,68,598,20,162,15.784251090648988,10.534962373573453,135.68078653577754
20240728,478,68,48,17,830,59.56219443502459,102.43401624597307,668.0037893190024
20240728,805,68,629,2,134,7.9693048505940745,16.218426209908863,109.81226893949706
20240728,434,68,787,20,795,60.36016407839996,62.34364533433387,672.2961905872662
20240728,843,68,441,13,855,101.03587695608809,114.550543956109,639.4135790878029
20240728,348,68,747,6,978,105.68053690800272,103.66525102004738,768.6542120719499
20240728,520,68,274,20,828,107.4101611686127,74.3560596004818,646.2337792309055
20240728,605,68,250,16,892,59.86365207871775,71.70901946759307,760.4273284536891
20240728,151,68,68,11,119,14.627090397602299,15.76251684702537,88.61039275537233
20240728,508,68,605,18,536,34.46775628473833,68.37286984838367,433.159373866878
20240728,802,68,50,19,746,83.27079839212288,105.15859787186098,557.5706037360162
20240728,446,68,59,3,612,33.247750013152306,63.41644607101005,515.3358039158377
20240728,214,68,72,10,196,24.481254995850325,14.141466329506752,157.37727867464292
20240728,744,68,612,2,353,48.63948935567814,43.2633012357367,261.0972094085852
20240728,199,68,848,14,231,9.650461420528956,14.600081495905705,206.74945708356535
20240728,923,68,645,8,155,11.2684036866476,9.339428354185083,134.39216795916732
20240728,368,68,958,3,387,21.837599433811864,36.27402543434896,328.8883751318392
20240728,626,68,13,5,769,24.339368062268296,80.71814987508242,663.9424820626493
20240728,42,68,982,19,553,49.264922291914985,47.44201843945628,456.2930592686287
20240728,270,68,400,12,591,85.53861577757935,84.0419113534771,421.41947286894356
20240728,817,68,963,11,766,97.53918660803329,73.12412362867317,595.3366897632935
20240728,41,68,524,15,428,61.097158688307054,42.67246509203756,324.2303762196554
20240728,567,68,111,18,334,49.82558951272211,41.50064639188485,242.67376409539304
20240728,552,68,218,11,898,30.748080694649094,93.7272709052525,773.5246484000984
20240728,27,68,649,20,235,34.13165551919674,33.95238652629745,166.9159579545058
20240728,692,68,602,19,127,9.909490205802944,9.20838959435831,107.88212019983874
20240728,727,68,419,8,979,99.4058645658991,58.2055881707608,821.3885472633401
20240728,520,68,437,13,173,4.64662301681301,20.178836796579365,148.17454018660763
20240728,321,68,25,10,764,28.405889080302302,96.23824865647777,639.3558622632199
20240728,203,68,932,1,878,51.49113376096238,121.84348112501227,704.6653851140254
20240728,564,68,273,10,828,41.669875073409436,85.28036073860164,701.0497641879889
20240728,284,68,598,19,868,68.6180419559331,50.78544054995313,748.5965174941138
20240728,412,68,9,13,386,44.70496569988113,37.79189095154722,303.50314334857165
20240728,515,68,794,3,814,88.7629903691122,45.381928554947955,679.8550810759398
20240728,806,68,517,1,495,52.57637256921969,34.81102408756578,407.6126033432145
20240728,834,68,63,4,572,53.235394806032794,44.448485063761495,474.3161201302057
20240728,716,68,129,17,645,51.811693127689566,36.28729370425662,556.9010131680539
20240728,448,68,570,20,913,29.827883696161784,47.47832068190791,835.6937956219303
20240728,503,68,627,7,751,82.41672561975226,102.63422815346095,565.9490462267868
20240728,152,68,424,7,296,36.92641495293097,17.377751549500317,241.6958334975687
20240728,239,68,175,14,703,76.59433921945133,89.73871227432689,536.6669485062218
20240728,735,68,105,18,398,21.363975573583897,31.145231700802498,345.4907927256136
20240728,731,68,693,1,954,40.714243557848334,109.6319717449491,803.6537846972026
20240728,925,68,818,14,590,23.927510784215748,76.30331133152123,489.76917788426306
20240728,159,68,366,4,551,72.09318286382062,46.71237938544455,432.19443775073483
20240728,545,68,794,3,908,101.52942197808976,120.81034630437756,685.6602317175327
20240728,476,68,443,16,730,92.93879360507918,97.87761028806705,539.1835961068538
20240728,457,68,703,3,896,111.26617808221722,121.50698055341279,663.22684136437
20240728,109,68,84,8,862,58.02100896437533,77.36567643967062,726.6133145959541
20240728,189,68,713,8,490,16.488097975451527,32.950673900516165,440.5612281240323
20240728,162,68,828,4,989,71.87814313230272,132.9076200827755,784.2142367849217
20240728,790,68,680,8,331,46.51515160261227,33.72521962290074,250.759628774487
20240728,377,68,48,15,306,31.098841856815515,18.23925827711462,256.66189986606986
20240728,239,68,565,15,755,93.03299334159459,87.87793729036463,574.0890693680408
