DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,568,76,496,14,271,39.50931559382273,39.03668751441544,192.45399689176185
20240728,879,76,268,2,283,17.135890007413774,18.807433565341928,247.0566764272443
20240728,319,76,678,11,545,71.63784320712445,36.307663658232855,437.0544931346427
20240728,297,76,606,18,666,71.50849394986481,68.37555053476551,526.1159555153697
20240728,256,76,797,10,333,37.22848173695552,49.10037743021151,246.67114083283298
20240728,747,76,868,8,144,19.86324791411686,12.993233716988724,111.1435183688944
20240728,972,76,183,5,341,21.240035286724716,20.618631717572207,299.14133299570307
20240728,31,76,221,12,929,39.46561411982793,51.91531427395888,837.6190716062132
20240728,601,76,912,9,725,38.05971303323968,106.70101662563707,580.2392703411233
20240728,310,76,684,1,823,98.26520187496315,112.65517413978316,612.0796239852536
20240728,289,76,384,6,302,44.33667530880358,26.767226136839607,230.8960985543568
20240728,101,76,318,8,329,35.285151992409794,27.098013399667824,266.6168346079224
20240728,19,76,671,20,851,36.67535364394419,80.72059398333651,733.6040523727193
20240728,586,76,204,17,355,51.928556122715285,21.931930676460865,281.13951320082384
20240728,795,76,90,15,814,99.88383184088853,71.37624771964089,642.7399204394706
20240728,86,76,348,5,704,43.551695920880434,102.039082593884,558.4092214852355
20240728,770,76,510,16,938,114.01169277653216,114.4818900919259,709.5064171315419
20240728,645,76,290,19,423,59.85242185342283,58.402661552977584,304.74491659359956
20240728,59,76,257,20,185,16.95733764089659,26.968647045676363,141.07401531342705
20240728,767,76,651,15,282,13.240639406370022,38.7430343648685,230.01632622876147
20240728,21,76,663,16,144,8.670218534723631,17.182344450449005,118.14743701482736
20240728,558,76,140,1,935,130.3426117202522,99.44709956958576,705.2102887101621
20240728,573,76,73,14,447,15.315456246494357,58.07875253425108,373.60579121925457
20240728,918,76,859,13,531,76.76048244625895,53.26015444591333,400.97936310782774
20240728,158,76,247,5,740,56.93899861047085,50.44774416997357,632.6132572195556
20240728,627,76,942,6,473,45.60675555377003,32.81839571658412,394.57484872964585
20240728,73,76,202,5,816,75.8089029696651,69.96765912499679,670.2234379053382
