DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,951,15,258,20,657,80.31660704711211,96.23910334598264,480.4442896069053
20240728,918,15,804,5,546,60.857882931593416,32.317756683778576,452.824360384628
20240728,142,15,195,18,411,47.05288008306486,58.903617788425045,305.0435021285101
20240728,563,15,407,3,613,73.04044979640629,88.05038876404969,451.90916143954405
20240728,883,15,844,7,196,8.10359267439289,21.006977763110672,166.88942956249645
20240728,926,15,181,18,119,10.408670720779202,12.434096005018038,96.15723327420275
20240728,748,15,401,1,225,23.771628192120264,23.23819366026904,177.9901781476107
20240728,350,15,573,1,236,23.03819831368635,27.47877713982427,185.4830245464894
20240728,973,15,967,1,516,55.90307263196377,46.309739157885424,413.7871882101508
20240728,988,15,168,19,672,56.501232417469026,85.6904120428742,529.8083555396568
20240728,162,15,832,19,703,93.60051464957338,86.9908354065715,522.4086499438552
20240728,659,15,541,1,644,15.750049196642145,91.80732559243813,536.4426252109197
20240728,511,15,716,17,993,71.35882886855597,119.50545108342747,802.1357200480165
20240728,345,15,161,9,193,25.715818240345776,28.311697689837516,138.97248406981672
20240728,653,15,547,14,785,34.59698695397036,42.99108151080892,707.4119315352207
20240728,150,15,374,2,935,21.39882210242333,76.14574858134456,837.4554293162321
20240728,631,15,494,7,837,50.94994673153062,44.15811886332992,741.8919344051394
20240728,58,15,467,5,438,12.478202309766084,56.614134711981436,368.90766297825246
20240728,140,15,192,8,807,65.86384375517453,53.10759940272575,688.0285568420998
20240728,584,15,43,9,384,23.103090363455713,52.69415767163933,308.20275196490496
20240728,2,15,951,8,634,89.34027130851617,87.66501457113579,456.994714120348
20240728,414,15,812,5,466,55.12447856189243,63.09907461066879,347.7764468274388
20240728,157,15,2,3,163,14.789072146759922,8.824124188180953,139.38680366505912
20240728,473,15,503,7,422,10.81835907885662,38.06493301666797,373.1167079044754
20240728,879,15,667,13,959,120.11708717018556,111.39469805635449,727.48821477346
20240728,303,15,630,1,695,69.31553215838782,48.15328329225261,577.5311845493595
20240728,257,15,891,1,218,13.395989434004505,12.918233097706484,191.68577746828902
20240728,830,15,991,11,495,34.81138224600744,66.77226357440291,393.41635417958963
20240728,627,15,589,19,294,6.786829109762034,23.167608829226157,264.0455620610118
20240728,921,15,249,9,343,50.184754036753326,33.672297592997204,259.1429483702495
20240728,19,15,60,11,684,32.71788059425619,82.54586200412292,568.7362574016208
20240728,456,15,92,8,376,15.945896718440313,36.04542776853188,324.0086755130278
20240728,911,15,887,1,282,24.88178097750967,38.931496509945084,218.18672251254526
20240728,49,15,600,4,239,10.733789129032477,12.510713985304902,215.75549688566264
20240728,570,15,567,9,976,108.40104914753441,63.35973503846244,804.2392158140032
20240728,74,15,966,12,351,41.30797598991941,47.20244845756498,262.4895755525156
20240728,616,15,255,8,578,12.006413739249359,63.60439298835537,502.3891932723953
20240728,674,15,383,2,279,14.812215906479373,17.478626826073576,246.70915726744704
20240728,462,15,285,13,529,29.104283348694107,61.62975424827712,438.26596240302877
20240728,608,15,445,5,643,80.7176727734251,47.78324131598694,514.499085910588
20240728,938,15,124,18,238,32.44893318433029,28.840573207848042,176.71049360782166
20240728,501,15,97,19,442,38.97942012049191,44.38606484137962,358.6345150381285
20240728,435,15,904,12,429,55.398501211477786,24.77077288681062,348.8307259017116
20240728,224,15,640,20,646,15.482967305308094,41.26009200255805,589.2569406921339
20240728,604,15,374,8,672,76.48563114779766,77.96210827590036,517.5522605763019
20240728,826,15,157,3,206,26.066245965312003,30.709345171656512,149.2244088630315
20240728,773,15,135,1,111,7.845854922549208,14.662654862482363,88.49149021496842
20240728,878,15,515,20,769,70.46978839688036,81.22013417571793,617.3100774274017
20240728,172,15,423,1,379,18.817160688210574,33.58978157040302,326.5930577413864
20240728,434,15,619,14,475,25.655282291782854,34.57127838510343,414.77343932311373
20240728,385,15,110,13,386,55.98193818396475,21.83163486537371,308.18642695066154
20240728,733,15,36,2,917,120.72348487254163,49.70144753280896,746.5750675946495
20240728,421,15,575,20,122,14.92761956195707,9.505598625558255,97.56678181248468
20240728,485,15,782,14,412,30.2158736115653,42.717733982072616,339.06639240636207
