DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,316,14,894,10,932,55.66690981699055,117.73056471401806,758.6025254689914
20240728,663,14,147,2,592,51.20141402774074,52.952816178239786,487.8457697940195
20240728,442,14,417,8,356,33.97582978564803,48.049907287819,273.97426292653296
20240728,315,14,715,20,394,42.872179022027794,43.53703626505146,307.5907847129207
20240728,299,14,132,10,727,105.69827917639576,92.37230628766586,528.9294145359383
20240728,682,14,266,4,310,31.28100227983781,41.462756377274864,237.25624134288734
20240728,375,14,757,11,148,21.375215156121605,21.57071286415082,105.05407197972758
20240728,495,14,775,13,991,64.88637636019037,109.24829129591227,816.8653323438973
20240728,235,14,895,18,223,18.300397619218923,32.98333390920938,171.7162684715717
20240728,551,14,830,9,104,10.297756141918324,5.3270126479278765,88.3752312101538
20240728,638,14,140,18,358,9.347107093618236,33.954418606119056,314.6984743002627
20240728,628,14,388,4,364,47.94681780993072,45.11952920658372,270.93365298348556
20240728,14,14,954,2,830,107.00577935735258,55.9909556253058,667.0032650173416
20240728,435,14,986,7,412,31.747597691839832,45.019005731604985,335.23339657655515
20240728,737,14,90,9,505,10.585912666920656,62.85563683229612,431.55845050078324
20240728,191,14,22,8,984,66.37439040759948,81.07824079223626,836.5473688001642
20240728,137,14,460,6,380,48.97422904995942,39.04712235468787,291.9786485953527
20240728,372,14,265,1,648,61.77454254515883,48.78294612302566,537.4425113318155
20240728,50,14,509,1,158,17.527782205981072,20.47257865777605,119.99963913624288
20240728,714,14,18,15,148,8.29819028641713,13.850970586936274,125.8508391266466
20240728,782,14,1,2,241,31.729760235639425,16.313982476222083,192.9562572881385
20240728,189,14,675,10,464,29.46869535945955,64.31022516292705,370.2210794776134
20240728,199,14,433,10,219,18.911486296776392,24.189802566611828,175.89871113661178
20240728,63,14,841,8,749,37.36564849710723,90.70011686522878,620.934234637664
20240728,951,14,893,13,151,13.26228453886964,16.402069422675453,121.33564603845491
20240728,505,14,973,14,429,42.036574762857505,31.753264377801173,355.21016085934133
20240728,203,14,831,14,532,52.81437360319929,78.21992074016568,400.965705656635
20240728,144,14,763,19,686,14.406989777871328,95.49329327487642,576.0997169472522
20240728,541,14,529,19,475,40.316998816758485,44.70854283091768,389.97445835232384
20240728,868,14,215,8,526,41.63606504643691,77.9489071598507,406.4150277937124
20240728,368,14,917,9,611,77.68242601652827,88.96401463216858,444.35355935130315
20240728,122,14,678,20,540,46.54138507451415,66.22498074294059,427.23363418254525
20240728,894,14,992,12,812,115.78310467491417,56.78771450118356,639.4291808239022
20240728,10,14,768,20,204,30.05760719848261,23.132915948134904,150.80947685338248
20240728,269,14,695,10,266,36.29966331055879,36.898062016252915,192.8022746731883
20240728,376,14,473,2,979,109.12077583312353,135.30156208767113,734.5776620792053
20240728,549,14,410,15,705,31.944372620192944,48.3444419878216,624.7111853919855
20240728,172,14,990,6,462,63.72334748578914,30.94086962513662,367.33578288907427
20240728,953,14,791,16,609,33.736430561166415,50.38682817820574,524.8767412606278
20240728,737,14,665,8,107,12.178108263166923,9.983985186054275,84.8379065507788
20240728,345,14,436,17,280,25.987887042242466,37.08329655151011,216.92881640624742
20240728,399,14,8,15,346,12.722500917423982,34.661307884417354,298.6161911981587
20240728,373,14,793,19,398,12.112047976069116,58.82995321000473,327.05799881392613
20240728,48,14,486,7,387,14.498117413822017,41.523170263746806,330.9787123224312
20240728,686,14,323,11,587,44.648341211603295,68.94382069044246,473.40783809795425
20240728,55,14,449,15,813,114.60043850659727,73.40948512873469,624.9900763646681
20240728,114,14,176,10,328,49.114467346601224,20.35187401707298,258.5336586363258
20240728,426,14,294,10,347,18.114090797035992,41.42887258855005,287.45703661441394
20240728,465,14,927,16,641,77.75063484216578,85.48574138500987,477.76362377282436
