DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,973,62,521,16,674,13.86062550948822,34.236635452711376,625.9027390378004
20240728,722,62,271,20,691,63.46046296521783,73.59875911785898,553.9407779169233
20240728,47,62,49,12,829,75.80308031583176,45.03760191702165,708.1593177671466
20240728,698,62,540,2,887,94.77934209849032,131.09373306872067,661.126924832789
20240728,339,62,354,9,545,59.671402680994696,30.347506303431476,454.98109101557384
20240728,391,62,311,19,368,25.79241018942908,23.12503563520402,319.0825541753669
20240728,911,62,165,19,662,67.94097262396976,99.16302403498617,494.8960033410441
20240728,183,62,16,3,154,5.518120082618409,11.715224362754629,136.76665555462696
20240728,179,62,867,9,193,28.126384456992902,17.496977048748793,147.37663849425832
20240728,30,62,315,8,835,35.69696409235782,83.4893128986091,715.8137230090331
20240728,951,62,381,1,635,53.60546323014489,53.09774193458527,528.2967948352698
20240728,21,62,453,3,383,35.75814568389751,30.018803400143568,317.22305091595894
20240728,66,62,584,3,909,74.2691195677993,95.06736125313645,739.6635191790642
20240728,606,62,154,7,897,77.62423929503844,80.6436814170455,738.7320792879161
20240728,83,62,782,19,324,12.480822513012116,27.682471110906683,283.8367063760812
20240728,805,62,845,19,368,21.749141142042234,28.402974605867215,317.8478842520906
20240728,312,62,825,18,967,27.986232071060105,118.4365643037875,820.5772036251524
20240728,322,62,119,11,941,90.4066523538531,79.50580474479762,771.0875429013493
20240728,696,62,121,20,356,14.514637231432273,26.461754078051396,315.0236086905163
20240728,475,62,63,14,676,24.54232935870515,43.866958869812606,607.5907117714822
20240728,441,62,664,18,684,74.50372999264408,60.238657893653105,549.2576121137029
20240728,437,62,70,2,580,39.94103327543275,47.03800749519205,493.0209592293752
20240728,741,62,299,20,655,46.36056037783395,78.08824951180846,530.5511901103575
20240728,91,62,751,3,955,134.91440337974495,64.48493894388407,755.6006576763709
20240728,848,62,88,18,818,58.89479877187439,76.63361078652066,682.4715904416049
20240728,105,62,944,14,102,9.719565829748902,13.444797399135648,78.83563677111545
20240728,168,62,723,4,979,112.89633972132937,74.86158104114001,791.2420792375306
20240728,947,62,234,13,335,23.23246264653272,46.637010836096614,265.13052651737064
20240728,965,62,973,1,393,57.513087495558445,38.881151342960926,296.60576116148064
20240728,121,62,103,1,116,16.954293061874687,15.91371937699495,83.13198756113036
20240728,589,62,121,6,726,21.11783248773397,74.8789615360976,630.0032059761684
20240728,237,62,934,1,647,53.8204461763667,73.57973230592083,519.5998215177125
20240728,506,62,16,16,957,61.56995232532346,83.41888907665731,812.0111585980192
